Date,Year,State,Site,N_R,ID_mark,ID_number,sex,mated (if F),gps,wpt,wing_wear,Notes,lat,lon,ele
6/11/19,2019,Maryland,Nuetzel,N,GRSB,NU34,M,,GPS_27,561,3,edge of wing missing piece,39.672445,-76.585934,184.412079
6/11/19,2019,Maryland,Nuetzel,N,GRSG,NU35,F,mated,GPS_27,563,1,,39.672693,-76.585953,184.195587
6/11/19,2019,Maryland,Nuetzel,N,GRSR,NU36,M,,GPS_27,564,1,,39.672599,-76.585894,185.685776
6/11/19,2019,Maryland,Nuetzel,R,GRGG,NU24,M,,GPS_27,565,1,very feisty,39.672486,-76.585982,184.929153
6/11/19,2019,Maryland,Nuetzel,R,BBSG,NU16,M,,GPS_27,566,4,,39.672801,-76.586006,184.706055
6/11/19,2019,Maryland,Nuetzel,R,BBYY,NU21,M,,GPS_1,566,2,looks big for a male,39.674172,-76.584415,183.811356
6/11/19,2019,Maryland,Nuetzel,N,BGBR,NU26,M,,GPS_1,576,1,,39.6725,-76.585921,189.133911
6/11/19,2019,Maryland,Nuetzel,N,BGBS,NU27,F,mated,GPS_1,577,2,,39.672534,-76.58595,187.993942
6/11/19,2019,Maryland,Nuetzel,R,NA,NA,M,,GPS_1,577,NA,"not caught, but observed trying to mate with a female (didn’t see if female was new or not). Recorded as BBSS, should probably be BBYS or BBYY",39.672534,-76.58595,187.993942
6/11/19,2019,Maryland,Nuetzel,N,BRBY,NU28,F,mated,GPS_1,578,1,green pen not working. had to use color code farther down on sheet,39.672686,-76.585867,187.598816
6/12/19,2019,Maryland,Alesia,N,RYBR,AL01,M,,DL3,5,1,,39.682703,-76.832959,207.408875
6/12/19,2019,Maryland,Alesia,N,BGBY,AL02,F,mated,GPS_1,582,2,was recorded as unmated on a later date,39.683154,-76.832544,220.714706
6/12/19,2019,Maryland,Alesia,N,GRSS,AL03,M,,GPS_27,567,1,,39.682712,-76.833055,200.631317
6/12/19,2019,Maryland,McElwain,R,BBSS,MC03,M,,DL3,6,1,,39.707181,-76.491475,172.810333
6/12/19,2019,Maryland,McElwain,N,RYBB,MC11,M,,DL3,8,1,was given a color code that was not the next one on the color code sheet,39.707524,-76.491049,174.374588
6/12/19,2019,Maryland,McElwain,R,GRBR,MC05,M,,DL3,7,2,,39.707232,-76.490794,174.113434
6/12/19,2019,Maryland,McElwain,N,RYBS,MC12,F,mated,DL3,9,3,,39.707745,-76.491218,174.063385
6/12/19,2019,Maryland,McElwain,N,RYBY,MC13,M,,DL3,10,3,,39.707647,-76.491128,175.6297
6/12/19,2019,Maryland,McElwain,N,RYGB,MC14,M,,DL3,11,4,,39.707488,-76.490869,175.47998
6/12/19,2019,Maryland,McElwain,R,GRBS,MC06,M,,DL3,12,2,,39.707793,-76.491955,177.862457
6/12/19,2019,Maryland,McElwain,N,RYGG,MC15,M,,DL3,14,1,,39.708147,-76.492778,180.536484
6/12/19,2019,Maryland,McElwain,N,GRSY,MC16,M,,GPS_27,568,2,,39.707178,-76.491472,177.129074
6/12/19,2019,Maryland,McElwain,N,GRYB,MC17,M,,GPS_27,569,1,,39.707167,-76.491136,175.220825
6/12/19,2019,Maryland,McElwain,N,GRYG,MC18,M,,GPS_27,570,1,,39.706893,-76.491268,177.347794
6/12/19,2019,Maryland,McElwain,N,GRYR,MC19,M,,GPS_27,571,1,,39.707213,-76.491531,175.150467
6/12/19,2019,Maryland,McElwain,N,GRYS,MC20,M,,GPS_27,572,4,,39.70721,-76.491518,175.595627
6/12/19,2019,Maryland,McElwain,N,GRYY,MC21,M,,GPS_27,573,2,,39.707322,-76.491004,173.740189
6/12/19,2019,Maryland,McElwain,N,GSBB,MC22,M,,GPS_27,574,2,sex recorded as: M?,39.707489,-76.490948,173.499268
6/12/19,2019,Maryland,McElwain,R,BBSR,MC02,M,,GPS_27,575,2,,39.707546,-76.490911,173.502167
6/12/19,2019,Maryland,McElwain,N,GGSGB,MC23,F,NA,GPS_27,576,3,mated recorded as: ?,39.707814,-76.490887,172.108932
6/12/19,2019,Maryland,McElwain,N,GSBR,MC24,F,mated,GPS_27,577,1,,39.707733,-76.491748,174.883698
6/12/19,2019,Maryland,McElwain,R,BBSY,MC04,M,,GPS_27,578,2,,39.707767,-76.492232,174.86705
6/14/19,2019,Maryland,Alesia,R,BGBY,AL02,F,unmated,GPS_27,579,2,was recorded as mated on an earlier date,39.683281,-76.832691,222.30159
6/14/19,2019,Maryland,Alesia,R,GRSS,AL03,M,,GPS_27,580,1,,39.682427,-76.833332,224.296616
6/14/19,2019,Maryland,Nuetzel,R,GRRB,NU29,M,,GPS_27,581,2,,39.674202,-76.584377,177.882935
6/14/19,2019,Maryland,Nuetzel,R,GRSG,NU35,F,mated,GPS_27,582,2,,39.672627,-76.585824,180.33963
6/14/19,2019,Maryland,Nuetzel,R,BBSB,NU15,M,,GPS_27,583,2,,39.672643,-76.58593,180.265396
6/14/19,2019,Maryland,Nuetzel,N,GSBS,NU37,F,mated,GPS_27,584,1,Left top wing curled on bottom edge,39.672641,-76.585983,179.034927
6/14/19,2019,Maryland,Nuetzel,R,BGBR,NU26,M,,GPS_27,585,3,,39.672565,-76.586016,179.710724
6/14/19,2019,Maryland,Nuetzel,N,GSBY,NU38,F,mated,GPS_27,586,2,chrysalis juice on net,39.672549,-76.58598,180.699448
6/14/19,2019,Maryland,Nuetzel,R,GRRS,NU32,NA,,GPS_27,587,1,"was caught twice on 6/11 and recorded as mated F both times. was recorded as M on 6/14, 6/21, and 6/24",39.672563,-76.585974,181.309052
6/14/19,2019,Maryland,Nuetzel,N,GSGB,NU39,M,,GPS_27,588,1,,39.672512,-76.585953,181.351654
6/14/19,2019,Maryland,Nuetzel,R,BBRY,NU14,M,,DL3,17,2,,39.674169,-76.584401,179.963104
6/14/19,2019,Maryland,Nuetzel,R,BBGS,NU08,M,,DL3,18,3,,39.674175,-76.584394,180.266815
6/14/19,2019,Maryland,Nuetzel,R,BBRS,NU13,M,,DL3,19,2,,39.674148,-76.58441,179.114914
6/14/19,2019,Maryland,Alesia,R,RYBR,AL01,M,,DL3,15,2,,39.682713,-76.833017,210.138382
6/15/19,2019,Maryland,McElwain,N,GGSG,MC25,F,mated,DL3,20,2,shouldn’t have been tagged GGSG,39.707758,-76.490845,174.396957
6/15/19,2019,Maryland,McElwain,N,GSGG,MC26,F,unmated,DL3,21,1,,39.706903,-76.491197,179.648178
6/15/19,2019,Maryland,McElwain,R,GGSGB,MC23,F,mated,GPS_27,589,3,added an extra green because of labeling confusion,39.70767,-76.491282,180.138474
6/15/19,2019,Maryland,McElwain,R,GSBR,MC24,F,mated,GPS_27,590,1,,39.707699,-76.491491,177.666061
6/17/19,2019,Maryland,Alesia,N,RYGR,AL04,F,mated,DL3,22,2,,39.683094,-76.83273,176.041901
6/17/19,2019,Maryland,Alesia,N,RYGS,AL05,M,,DL3,23,1,,39.682738,-76.833022,212.778168
6/17/19,2019,Maryland,Alesia,R,GRSS,AL03,M,,GPS_1,583,2,,39.683172,-76.832655,219.290726
6/18/19,2019,Maryland,Nuetzel,R,GRRR,NU31,F,mated,DL3,24,4,nectaring on thistle,39.674204,-76.584812,184.587158
6/18/19,2019,Maryland,Nuetzel,N,RYGY,NU40,M,,DL3,25,1,,39.674178,-76.58445,177.806961
6/18/19,2019,Maryland,Nuetzel,N,GSGR,NU41,M,,GPS_27,591,1,close to road,39.674402,-76.58517,182.96701
6/18/19,2019,Maryland,Nuetzel,N,GSGS,NU42,M,,GPS_27,592,2,nectaring on thistle,39.674196,-76.584495,181.44046
6/18/19,2019,Maryland,Nuetzel,R,BBYS,NU20,M,,GPS_27,593,2,,39.674255,-76.584403,181.39151
6/18/19,2019,Maryland,Nuetzel,R,GRGG,NU24,M,,GPS_27,594,3,,39.672474,-76.585937,189.305573
6/18/19,2019,Maryland,Nuetzel,R,GRRB,NU29,M,,GPS_27,595,3,,39.672504,-76.58595,189.091614
6/18/19,2019,Maryland,Nuetzel,R,GRSR,NU36,M,,GPS_27,596,2,,39.672479,-76.585967,190.811966
6/18/19,2019,Maryland,Nuetzel,N,BGGB,NU43,F,mated,GPS_1,584,3,nectaring on thistle,39.674166,-76.58462,191.216476
6/18/19,2019,Maryland,Nuetzel,R,GRRG,NU30,M,,GPS_1,585,3,,39.674175,-76.584416,190.030716
6/18/19,2019,Maryland,Nuetzel,N,BGGG,NU44,M,,GPS_1,585,2,,39.674175,-76.584416,190.030716
6/18/19,2019,Maryland,Nuetzel,N,BGGR,NU45,M,,GPS_1,587,1,,39.673981,-76.583983,191.303696
6/18/19,2019,Maryland,Nuetzel,NA,NA,NA,F,mated,GPS_1,509,NA,"Female ovipositing on turtlehead, was left undisturbed. didn’t see if labeled or not",39.672602,-76.585831,188.660507
6/18/19,2019,Maryland,Nuetzel,N,BGGS,NU46,F,mated,GPS_1,588,1,,39.67259,-76.585856,193.337692
6/20/19,2019,Maryland,Alesia,N,RYRB,AL08,M,,DL3,28,1,,39.682693,-76.833231,284.202606
6/20/19,2019,Maryland,Alesia,R,RYGS,AL05,M,,DL3,29,2,,39.682755,-76.833034,211.263153
6/20/19,2019,Maryland,Alesia,R,GRSS,AL03,M,,DL3,30,2,,39.682754,-76.833035,211.409348
6/20/19,2019,Maryland,Alesia,R,RYGR,AL04,F,mated,GPS_27,598,3,,39.682756,-76.833021,220.170593
6/20/19,2019,Maryland,Alesia,N,GSRB,AL06,F,unmated,GPS_27,599,1,,39.682712,-76.833251,221.240997
6/20/19,2019,Maryland,Alesia,N,GSRG,AL07,M,,GPS_27,600,2,Very small,39.683048,-76.832759,220.397736
6/20/19,2019,Maryland,McElwain,N,RYRG,MC31,M,,NA,31,1,"gps point (DL3, wpt 31) is at alesia. must have been taken right after GPS was turned on: this is the first point at mcelwain after a visit to alesia",NA,NA,NA
6/20/19,2019,Maryland,McElwain,R,GRGS,MC09,M,,DL3,32,2,,39.706865,-76.491259,185.110336
6/20/19,2019,Maryland,McElwain,N,RYRR,MC32,F,unmated,DL3,33,2,,39.707834,-76.490958,186.68251
6/20/19,2019,Maryland,McElwain,N,RYRS,MC33,M,,DL3,34,2,,39.707617,-76.491169,188.531357
6/20/19,2019,Maryland,McElwain,N,GSRR,MC27,M,,GPS_27,601,2,,39.707744,-76.492038,175.338058
6/20/19,2019,Maryland,McElwain,N,GSRS,MC28,M,,GPS_27,602,1,,39.707744,-76.492093,174.063934
6/20/19,2019,Maryland,McElwain,N,GSSB,MC29,M,,GPS_27,603,5,very small but body fat,39.707764,-76.492066,175.833084
6/20/19,2019,Maryland,McElwain,R,RYBB,MC11,M,,GPS_27,604,2,,39.707228,-76.491412,177.079422
6/20/19,2019,Maryland,McElwain,N,GSSG,MC30,M,,GPS_27,605,3,,39.707243,-76.491395,177.706131
6/21/19,2019,Maryland,Nuetzel,R,BGGR,NU45,M,,GPS_27,607,2,,39.673654,-76.584281,174.638443
6/21/19,2019,Maryland,Nuetzel,N,GSSR,NU48,M,,GPS_27,608,1,had small two pronged orange particles on feet,39.673769,-76.584278,174.461716
6/21/19,2019,Maryland,Nuetzel,N,GSSS,NU49,F,unmated,GPS_27,609,1,,39.67356,-76.584332,179.242813
6/21/19,2019,Maryland,Nuetzel,N,GSSY,NU50,M,,GPS_27,612,2,also had small two pronged orange particles on feet,39.672489,-76.585883,181.43515
6/21/19,2019,Maryland,Nuetzel,R,BGGS,NU46,F,mated,GPS_27,613,2,,39.672556,-76.585875,183.248291
6/21/19,2019,Maryland,Nuetzel,R,GRRS,NU32,NA,,GPS_27,614,2,"was caught twice on 6/11 and recorded as mated F both times. was recorded as M on 6/14, 6/21, and 6/24",39.673521,-76.584094,181.385254
6/21/19,2019,Maryland,Nuetzel,R,GRGG,NU24,M,,GPS_1,590,3,,39.674144,-76.58453,180.688614
6/21/19,2019,Maryland,Nuetzel,R,BBRS,NU13,M,,GPS_1,592,4,,39.674178,-76.584413,180.54213
6/21/19,2019,Maryland,Nuetzel,N,BGGY,NU47,M,,GPS_1,593,2,,39.673856,-76.583731,183.731232
6/24/19,2019,Maryland,McElwain,R,GR??,NA,M,,GPS_27,616,2,found dead in a spiderweb: Alexandra thinks the code was GRYS very worn off,39.70778,-76.49123,174.352173
6/24/19,2019,Maryland,McElwain,R,GSGG,MC26,F,mated,GPS_1,594,3,,39.707074,-76.490952,177.457687
6/24/19,2019,Maryland,Nuetzel,R,GRSB,NU34,M,,GPS_27,617,5,Yellow feet,39.674249,-76.584552,178.028198
6/24/19,2019,Maryland,Nuetzel,R,GSGR,NU41,M,,GPS_27,618,2,,39.674175,-76.584425,177.67485
6/24/19,2019,Maryland,Nuetzel,R,GRRS,NU32,NA,,GPS_27,620,3,"was caught twice on 6/11 and recorded as mated F both times. was recorded as M on 6/14, 6/21, and 6/24",39.674199,-76.584407,176.580811
6/24/19,2019,Maryland,Nuetzel,N,GSYB,NU51,M,,GPS_27,621,4,,39.674184,-76.584503,177.003448
6/24/19,2019,Maryland,Nuetzel,R,GSSY,NU50,M,,GPS_27,622,3,,39.674051,-76.583959,179.784302
6/24/19,2019,Maryland,Nuetzel,R,BGGY,NU47,M,,GPS_27,623,4,"Yellow feet, bottom wing folded/ wrinkled",39.674011,-76.583905,180.240433
6/24/19,2019,Maryland,Nuetzel,R,GSSR,NU48,M,,GPS_27,624,2,Yellow feet,39.673769,-76.584212,182.893097
6/24/19,2019,Maryland,Nuetzel,N,GSYG,NU52,M,,GPS_27,625,1,,39.673804,-76.584282,184.000885
6/24/19,2019,Maryland,Nuetzel,N,BGRB,NU53,M,,GPS_1,595,3,"weird body shape, June has picture. Sex recorded as F?, was recorded as M on a later catch",39.674156,-76.584493,186.077515
6/24/19,2019,Maryland,Nuetzel,R,GRGG,NU24,M,,GPS_1,596,3,,39.673518,-76.584153,191.790466
6/24/19,2019,Maryland,Nuetzel,R,NA,NA,M,,GPS_1,597,4,"I (June) wrote down BBGS NU46 on datasheet. I know I wrote down the number I thought it was, which would make it BGGS NU46.  That is a female though",39.673981,-76.583862,190.98175
6/24/19,2019,Maryland,Nuetzel,N,BGRG,NU54,M,,GPS_1,598,3,,39.673925,-76.583859,190.696793
6/25/19,2019,Maryland,Alesia,R,GSRG,AL07,M,,GPS_27,626,2,,39.682704,-76.833028,213.274261
6/25/19,2019,Maryland,Alesia,R,RYGS,AL05,M,,GPS_27,627,2,,39.683067,-76.832739,213.333939
6/26/19,2019,Maryland,McElwain,N,GSYR,MC34,M,,NA,NA,1,"GPS point (GPS 27, wpt 628) is at location of airbnb, must have been taken right after GPS was turned on",NA,NA,NA
6/26/19,2019,Maryland,McElwain,R,RYRS,MC33,M,,GPS_27,629,2,"was recorded as RSRS, which doesn't exist. Alexandra said silvers were faded, so is most likely RYRS",39.707209,-76.491422,125.70565
6/27/19,2019,Maryland,Nuetzel,R,BGRB,NU53,M,,GPS_27,630,3,unusual body shape,39.674155,-76.584515,183.730942
6/27/19,2019,Maryland,Nuetzel,R,GSGS,NU42,M,,GPS_27,631,4,,39.674138,-76.584483,182.721985
6/27/19,2019,Maryland,Nuetzel,N,GSYS,NU55,M,,GPS_27,632,2,,39.674161,-76.584521,182.795151
6/27/19,2019,Maryland,Nuetzel,R,BGRG,NU54,M,,GPS_27,633,3,,39.673992,-76.58392,184.180038
6/27/19,2019,Maryland,Nuetzel,R,GSYB,NU51,M,,GPS_27,634,4,very thick and large for a male but no slit like a female,39.673993,-76.583964,183.79213
6/27/19,2019,Maryland,Nuetzel,R,GRRY,NU33,M,,GPS_27,635,3,was recorded as GRR(R)( Y?). Assuming it should be GRRY since GRRR is a female,39.67378,-76.584286,184.134323
6/27/19,2019,Maryland,Nuetzel,R,GSSY,NU50,M,,GPS_1,599,5,,39.674197,-76.584423,181.848236
6/28/19,2019,Maryland,Alesia,N,GSYY,AL09,F,mated?,GPS_27,636,2,,39.682748,-76.832996,217.327744
7/1/19,2019,Maryland,Nuetzel,R,GSYG,NU52,M,,GPS_1,600,4,,39.674177,-76.584434,189.017975
7/1/19,2019,Maryland,Nuetzel,R,GSYS,NU55,M,,GPS_1,601,4,Yellow feet,39.674163,-76.584441,188.837631
7/1/19,2019,Maryland,Nuetzel,N,BGRR,NU56,M,,GPS_1,602,2,,39.674144,-76.584436,189.553391
7/1/19,2019,Maryland,Nuetzel,R,GSGR,NU41,M,,GPS_1,603,3,,39.674168,-76.584391,186.041183
6/16/19,2019,Massachusetts,Upton,N,L-BBBBB,UP1,M,,DL2,104,2,nectaring on gallium,42.207765,-71.626129,133.398453
6/17/19,2019,Massachusetts,Upton,N,BBBBY,UP6,M,,DL1,96,2,,42.206499,-71.626115,116.806381
6/17/19,2019,Massachusetts,Upton,N,BBBBB,UP2,M,,DL2,105,2,,42.207596,-71.625936,111.630302
6/17/19,2019,Massachusetts,Upton,N,BBBBG,UP3,F,unmated,DL2,106,2,,42.206692,-71.626051,119.233498
6/17/19,2019,Massachusetts,Upton,N,BBBBR,UP4,M,,DL2,107,2,,42.206626,-71.62598,118.871445
6/17/19,2019,Massachusetts,Upton,N,BBBBS,UP5,F,unmated,DL2,108,2,,42.206684,-71.626081,115.75782
6/17/19,2019,Massachusetts,Upton,N,BBBGB,UP7,F,unmated,DL2,109,2,,42.206616,-71.626096,113.404831
6/19/19,2019,Massachusetts,Upton,N,BBBGR,UP9,M,,BC1,133,2,nectaring on gallium,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBGS,UP10,M,,BC1,134,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBGY,UP11,M,,BC1,135,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBRB,UP12,M,,BC1,136,2,nectaring on gallium,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,R,BBBBR,UP4,M,,BC1,136,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBRG,UP13,M,,BC1,137,2,MARKING ERROR - NOT CONSEQUENTIAL (No subsequent recaps),NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBRR,UP14,M,,BC1,137,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBRS,UP15,M,,BC1,138,2,nectaring on gallium,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBRY,UP16,M,,BC1,140,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,R,BBBBY,UP6,M,,BC1,141,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBSB,UP17,M,,BC1,142,2,nectaring on gallium,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBSG,UP18,M,,BC1,142,2,slight left wing crumpled,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,R,BBBBB,UP2,M,,BC1,143,2,nectaring on red clover,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBSR,UP19,M,,BC1,144,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBSY,UP20,M,,BC1,145,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,R,L-BBBBB,UP1,M,,BC1,145,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBSS,UP21,M,,BC1,146,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBYB,UP22,M,,BC1,147,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBYG,UP23,M,,BC1,147,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBYR,UP24,M,,BC1,148,2,nectaring on gallium,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBYS,UP25,M,,BC1,149,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBYY,UP26,M,,BC1,150,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBGBB,UP27,M,,BC1,150,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBGBG,UP28,M,,BC1,152,2,,NA,NA,NA
6/19/19,2019,Massachusetts,Upton,N,BBBGG,UP8,M,,DL2,111,2,nectaring on gallium,42.207737,-71.626194,138.396713
6/21/19,2019,Massachusetts,Upton,N,BBBGBR,UP32,F,unmated,BC1,115,1,newly emerged,NA,NA,NA
6/21/19,2019,Massachusetts,Upton,N,BYYBB,UP29,M,,DL2,112,2,,42.207736,-71.626044,131.379715
6/21/19,2019,Massachusetts,Upton,N,BYYBG,UP30,M,,DL2,112,2,,42.207736,-71.626044,131.379715
6/21/19,2019,Massachusetts,Upton,N,BYYBR,UP31,F,unmated,DL2,114,2,,42.207304,-71.625892,126.198967
6/22/19,2019,Massachusetts,Upton,N,BYYBS,UP33,F,unmated,DL1,98,2,,42.207919,-71.62602,122.750153
6/22/19,2019,Massachusetts,Upton,N,BYYBY,UP35,M,,DL1,99,2,,42.207881,-71.626,122.04081
6/22/19,2019,Massachusetts,Upton,R,BYYBG,UP30,M,,DL1,100,2,,42.207826,-71.626031,121.536133
6/22/19,2019,Massachusetts,Upton,N,BYYGB,UP37,F,unmated,DL1,101,3,,42.207773,-71.62606,121.633896
6/22/19,2019,Massachusetts,Upton,N,BYYGG,UP39,M,,DL1,102,2,,42.207673,-71.62597,121.35836
6/22/19,2019,Massachusetts,Upton,N,BYYGR,UP41,M,,DL1,103,2,,42.207613,-71.625933,121.232262
6/22/19,2019,Massachusetts,Upton,N,BYYGS,UP43,M,,DL1,104,2,,42.207558,-71.626016,121.496498
6/22/19,2019,Massachusetts,Upton,N,BYYGY,UP45,F,unmated,DL1,106,3,,42.207488,-71.625965,121.792435
6/22/19,2019,Massachusetts,Upton,N,BYYRB,UP47,M,,DL1,108,2,,42.20744,-71.625961,122.582489
6/22/19,2019,Massachusetts,Upton,N,BYYRG,UP49,M,,DL1,109,2,,42.207441,-71.625992,122.727814
6/22/19,2019,Massachusetts,Upton,N,BYYRR,UP51,M,,DL1,110,2,,42.207438,-71.62597,120.801567
6/22/19,2019,Massachusetts,Upton,N,BYYRS,UP53,M,,DL1,111,1,,42.207305,-71.626001,122.690826
6/22/19,2019,Massachusetts,Upton,N,BYYRY,UP55,M,,DL1,112,2,,42.207275,-71.625992,121.834709
6/22/19,2019,Massachusetts,Upton,N,BSSSB,UP57,M,,DL1,113,2,,42.207204,-71.625972,123.17527
6/22/19,2019,Massachusetts,Upton,R,BBGBG,UP28,M,,DL1,115,3,,42.20713,-71.625983,121.722343
6/22/19,2019,Massachusetts,Upton,N,BYYSG,UP59,M,,DL1,116,2,,42.207079,-71.626021,122.413376
6/22/19,2019,Massachusetts,Upton,N,BYYSR,UP61,M,,DL1,117,2,,42.207053,-71.626023,123.245712
6/22/19,2019,Massachusetts,Upton,R,BBBGS,UP10,M,,DL1,118,3,,42.207032,-71.626002,123.09774
6/22/19,2019,Massachusetts,Upton,N,BYYSS,UP63,M,,DL1,119,2,,42.206977,-71.626011,123.224571
6/22/19,2019,Massachusetts,Upton,N,BYYSY,UP65,M,,DL1,120,2,,42.206973,-71.625955,124.516663
6/22/19,2019,Massachusetts,Upton,R,BBBSB,UP17,M,,DL1,121,3,,42.206952,-71.62595,123.945473
6/22/19,2019,Massachusetts,Upton,N,BYYYB,UP67,M,,DL1,122,2,,42.206887,-71.625953,124.656708
6/22/19,2019,Massachusetts,Upton,N,BYYYG,UP69,F,,DL1,123,3,,42.206859,-71.626031,123.645226
6/22/19,2019,Massachusetts,Upton,N,BBGBS,UP34,M,,DL2,116,2,,42.207729,-71.626105,119.115051
6/22/19,2019,Massachusetts,Upton,N,BBGBY,UP36,F,unmated,DL2,117,2,,42.207673,-71.626171,118.603561
6/22/19,2019,Massachusetts,Upton,N,BBGGB,UP38,M,,DL2,118,2,,42.207558,-71.626249,117.048752
6/22/19,2019,Massachusetts,Upton,N,BBGGG,UP40,M,,DL2,119,2,,42.207606,-71.626074,117.867783
6/22/19,2019,Massachusetts,Upton,N,BBGGR,UP42,M,,DL2,120,5,missing right wing,42.207585,-71.626156,118.179543
6/22/19,2019,Massachusetts,Upton,N,BBGGS,UP44,M,,DL2,120,2,,42.207585,-71.626156,118.179543
6/22/19,2019,Massachusetts,Upton,N,BBGGY,UP46,M,,DL2,121,2,,42.207532,-71.626115,118.115334
6/22/19,2019,Massachusetts,Upton,N,BBGRB,UP48,M,,DL2,122,2,,42.207595,-71.62606,118.184387
6/22/19,2019,Massachusetts,Upton,N,BBGRG,UP50,M,,DL2,123,2,,42.207541,-71.626117,115.61425
6/22/19,2019,Massachusetts,Upton,N,BBGRR,UP52,M,,DL2,124,2,,42.20663,-71.625949,114.526474
6/22/19,2019,Massachusetts,Upton,N,BBGRS,UP54,M,,DL2,125,2,,42.206614,-71.625922,114.180916
6/22/19,2019,Massachusetts,Upton,N,BBGRY,UP56,F,unmated,DL2,126,2,,42.206682,-71.625965,114.69648
6/22/19,2019,Massachusetts,Upton,N,L-BBGSB,UP58,M,,DL2,127,2,left wing marked,42.206742,-71.625985,115.532745
6/22/19,2019,Massachusetts,Upton,N,BBGSG,UP60,F,unmated,DL2,128,2,,42.206745,-71.626027,116.650391
6/22/19,2019,Massachusetts,Upton,N,BBGSR,UP62,F,unmated,DL2,129,2,,42.206826,-71.626027,116.658501
6/22/19,2019,Massachusetts,Upton,N,L-BBGSS,UP64,M,,DL2,130,2,left wing marked,42.206912,-71.626029,117.376503
6/22/19,2019,Massachusetts,Upton,N,BBGSY,UP66,F,unmated,DL2,131,2,,42.207555,-71.625889,117.366058
6/24/19,2019,Massachusetts,Upton,N,BYYYR,UP71,M,,DL1,128,2,,42.208001,-71.626145,129.116943
6/24/19,2019,Massachusetts,Upton,N,BYYYS,UP73,M,,DL1,129,2,,42.207972,-71.626067,128.246109
6/24/19,2019,Massachusetts,Upton,N,BYYYY,UP75,M,,DL1,130,2,,42.207977,-71.626102,128.563065
6/24/19,2019,Massachusetts,Upton,N,GBBBB,UP77,M,,DL1,131,2,,42.20793,-71.626109,128.961044
6/24/19,2019,Massachusetts,Upton,N,GBBBG,UP79,M,,DL1,132,2,nectaring gallium,42.20793,-71.626115,128.961044
6/24/19,2019,Massachusetts,Upton,N,GBBBR,UP81,M,,DL1,133,2,,42.207929,-71.626108,128.369949
6/24/19,2019,Massachusetts,Upton,R,NA,NA,M,,DL1,134,2,recorded as BRRRR,42.207884,-71.62611,128.435226
6/24/19,2019,Massachusetts,Upton,R,GBBBS,UP83,M,,DL1,136,2,,42.207861,-71.62612,128.722122
6/24/19,2019,Massachusetts,Upton,R,NA,NA,M,,DL1,137,2,recorded as BSSSS,42.207842,-71.626118,128.854431
6/24/19,2019,Massachusetts,Upton,N,GBBBY,UP85,M,,DL1,138,2,,42.207846,-71.626125,129.256989
6/24/19,2019,Massachusetts,Upton,N,GBBGB,UP87,M,,DL1,139,2,nectaring gallium,42.207784,-71.626134,128.778732
6/24/19,2019,Massachusetts,Upton,N,GBBGG,UP89,M,,DL1,140,2,,42.207786,-71.626136,128.521164
6/24/19,2019,Massachusetts,Upton,N,GBBGR,UP91,M,,DL1,141,2,,42.207787,-71.626153,128.917343
6/24/19,2019,Massachusetts,Upton,N,GBBGS,UP93,F,unmated,DL1,142,2,,42.207741,-71.626148,129.016541
6/24/19,2019,Massachusetts,Upton,N,GBBGY,UP95,M,,DL1,143,2,,42.207741,-71.626151,129.053528
6/24/19,2019,Massachusetts,Upton,N,GBBRB,UP97,M,,DL1,144,2,,42.207747,-71.626218,129.023773
6/24/19,2019,Massachusetts,Upton,N,GBBRG,UP99,M,,DL1,145,2,,42.207749,-71.626186,129.032394
6/24/19,2019,Massachusetts,Upton,N,GBBRR,UP101,M,,DL1,146,2,,42.207743,-71.626202,129.09845
6/24/19,2019,Massachusetts,Upton,N,GBBRS,UP103,M,,DL1,147,2,,42.20772,-71.626221,130.496231
