"ocurrenceID","collectionCode","database","basisOfRecord","scientificName","eventDate","year","month","day","startDayOfYear","dayCode","lifeStage","lifeStageNotes","generalNotes","locationNotes","stateProvince","county","municipality","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinateSource","picture","recordedBy","within.year.duplicate...place.","within.year.duplicate...county.","lat2","lon2","id"
29862411,"MSU","SCAN","specimen","Euphydryas phaeton","7/3/99",1999,7,3,184,1999184,"adult","","","","Michigan","Lenawee","","MNA Goose Creek Grasslands NS, E side Cement City Hwy. TRS: T5S R1E sec 4",42.0617,-84.32463,"","provided","N","PERKINS, OWEN A.","","",42.1,-84.3,"1999184 42.1 -84.3"
17605084,"OMNH","SCAN","specimen","Euphydryas phaeton","5/29/82",1982,5,29,149,1982149,"adult","","","","Oklahoma","Ottawa","","Peoria",36.91528,-94.66972,"861","","N","","","",36.9,-94.7,"1982149 36.9 -94.7"
37148485,"OSU","SCAN","specimen","Euphydryas phaeton","6/7/78",1978,6,7,158,1978158,"adult","","","","Ohio","Huron","","Leroy Road, Martin Farm, Clarksfield Twp., Huron Co., OH",41.16,-82.3708,"","provided (locality level)","N","Martin, Leland","not checked","not checked",41.2,-82.4,"1978158 41.2 -82.4"
37148486,"OSU","SCAN","specimen","Euphydryas phaeton","6/5/87",1987,6,5,156,1987156,"adult","","","","Ohio","Portage","","Mantua Bog State Nature Preserve, Mantua Twp., Portage Co., OH",41.2803,-81.2114,"","provided","N","Parshall, David K.","not checked","not checked",41.3,-81.2,"1987156 41.3 -81.2"
37148538,"OSU","SCAN","specimen","Euphydryas phaeton","6/11/67",1967,6,11,162,1967162,"adult","","","","Ohio","Portage","","along Summit Road, nr. Kent State University, Portage Co., OH",41.1378,-81.3181,"","provided","N","Martin, Leland","not checked","not checked",41.1,-81.3,"1967162 41.1 -81.3"
37148540,"OSU","SCAN","specimen","Euphydryas phaeton","6/1/87",1987,6,1,152,1987152,"adult","","","","Ohio","Portage","","Schustrich Road & Township Highway 223, Hiram Twp., Portage Co., OH",41.2808,-81.1617,"","provided","N","Parshall, Dave","not checked","not checked",41.3,-81.2,"1987152 41.3 -81.2"
37148541,"OSU","SCAN","specimen","Euphydryas phaeton","6/9/75",1975,6,9,160,1975160,"adult","","","","Ohio","Portage","","E of Mantua, Mantua Twp., Portage Co., OH",41.2839,-81.2239,"","provided (town level)","N","Martin, Leland","not checked","not checked",41.3,-81.2,"1975160 41.3 -81.2"
37148543,"OSU","SCAN","specimen","Euphydryas phaeton","6/11/86",1986,6,11,162,1986162,"adult","","","","Ohio","Athens","","King Hollow Trail, Waterloo Twp., Athens Co., OH",39.325,-82.2742,"","provided","N","Parshall, David K.","not checked","not checked",39.3,-82.3,"1986162 39.3 -82.3"
37148544,"OSU","SCAN","specimen","Euphydryas phaeton","6/11/88",1988,6,11,163,1988163,"adult","","same day and county","","Ohio","Portage","","N side of OH-303, Streetsboro, Portage Co., OH",41.2406,-81.3025,"","provided","N","Parshall, David K.","not checked","not checked",41.2,-81.3,"1988163 41.2 -81.3"
37148545,"OSU","SCAN","specimen","Euphydryas phaeton","7/6/83",1983,7,6,187,1983187,"adult","","","","Ohio","Knox","","OH-95, 0.5mi NE Ankenytown, Berlin Twp., Knox Co., OH",40.5383,-82.4958,"","provided","N","Parshall, David K.","not checked","not checked",40.5,-82.5,"1983187 40.5 -82.5"
37148546,"OSU","SCAN","specimen","Euphydryas phaeton","6/11/88",1988,6,11,163,1988163,"adult","","same day and county","","Ohio","Portage","","Schustrich Road, T-275, Hiram Twp., Portage Co., OH",41.2811,-81.1739,"","provided (locality level)","N","Parshall, David K.","not checked","not checked",41.3,-81.2,"1988163 41.3 -81.2"
37148549,"OSU","SCAN","specimen","Euphydryas phaeton","6/6/84",1984,6,6,158,1984158,"adult","","same day and county","","Ohio","Portage","","Schustrich Road & Township Highway 223, Hiram Twp., Portage Co., OH",41.2808,-81.1617,"","provided","N","Parshall, David K.","not checked","not checked",41.3,-81.2,"1984158 41.3 -81.2"
37148551,"OSU","SCAN","specimen","Euphydryas phaeton","6/10/86",1986,6,10,161,1986161,"adult","","same day and county","","Ohio","Portage","","Schustrich Road, Hiram Twp., Portage Co., OH",41.2811,-81.1739,"","provided","N","Parshall, David K.","not checked","not checked",41.3,-81.2,"1986161 41.3 -81.2"
37148556,"OSU","SCAN","specimen","Euphydryas phaeton","5/24/81",1981,5,24,144,1981144,"adult","","","","Ohio","Vinton","","Zaleski State Forest, Vinton Co., OH",39.2447,-82.4003,"","provided (locality level)","N","Parshall, David K.","not checked","not checked",39.2,-82.4,"1981144 39.2 -82.4"
37148558,"OSU","SCAN","specimen","Euphydryas phaeton","5/5/83",1983,5,5,125,1983125,"adult","","same day and county","","Ohio","Vinton","","Brown Twp., sec. 20, Vinton Co., OH",39.3211,-82.3633,"","provided","N","Parshall, David K.","not checked","not checked",39.3,-82.4,"1983125 39.3 -82.4"
37148559,"OSU","SCAN","specimen","Euphydryas phaeton","6/30/84",1984,6,30,182,1984182,"adult","","","","Ohio","Richland","","OH-95, fen, W of railroad, Jefferson Twp., sec. 35, Richland Co., OH",40.5547,-82.4819,"","provided","N","Parshall, David K.","not checked","not checked",40.6,-82.5,"1984182 40.6 -82.5"
37148560,"OSU","SCAN","specimen","Euphydryas phaeton","6/6/78",1978,6,6,157,1978157,"adult","","","","Ohio","Vinton","","Zaleski State Forest, Vinton Co., OH",39.2447,-82.4003,"","provided","N","Parshall, David K.","not checked","not checked",39.2,-82.4,"1978157 39.2 -82.4"
37148561,"OSU","SCAN","specimen","Euphydryas phaeton","6/18/87",1987,6,18,169,1987169,"adult","","","","Ohio","Knox","","nr. Fredericktown, Morris Twp., Knox Co., OH",40.4861,-82.5358,"","provided","N","Parshall, Dave","not checked","not checked",40.5,-82.5,"1987169 40.5 -82.5"
37148562,"OSU","SCAN","specimen","Euphydryas phaeton","6/5/84",1984,6,5,157,1984157,"adult","","","","Ohio","Richland","","OH-95, fen / railroad, Jefferson Twp., sec. 35, Richland Co., OH",40.5564,-82.4789,"","provided","N","Parshall, David K.","not checked","not checked",40.6,-82.5,"1984157 40.6 -82.5"
37148563,"OSU","SCAN","specimen","Euphydryas phaeton","7/4/84",1984,7,4,186,1984186,"adult","","same day and collector","","Ohio","Ashland","","County Road 3275, Hanover Twp., sec. 22+28, Ashland Co., OH",40.58,-82.2867,"","provided","N","Parshall, David K.","not checked","not checked",40.6,-82.3,"1984186 40.6 -82.3"
37148564,"OSU","SCAN","specimen","Euphydryas phaeton","7/4/84",1984,7,4,186,1984186,"adult","","same day and collector","","Ohio","Richland","","jct. OH-95 & Township Road 115, railroad / fen, Jefferson Twp., Richland Co., OH",40.5589,-82.4733,"","provided (locality level)","N","Parshall, David K.","not checked","not checked",40.6,-82.5,"1984186 40.6 -82.5"
37148567,"OSU","SCAN","specimen","Euphydryas phaeton","6/14/91",1991,6,14,165,1991165,"adult","","","","Ohio","Portage","","Hiram Twp., Portage Co., OH",41.3106,-81.1686,"","provided","N","Parshall, David K.","not checked","not checked",41.3,-81.2,"1991165 41.3 -81.2"
37148568,"OSU","SCAN","specimen","Euphydryas phaeton","6/3/96",1996,6,3,155,1996155,"adult","","","","Ohio","Hocking","","Hocking State Forest, Denton Hollow, Webster Road, Hocking Co., OH",39.4564,-82.6017,"","provided (locality level)","N","Parshall, David K.","not checked","not checked",39.5,-82.6,"1996155 39.5 -82.6"
37148569,"OSU","SCAN","specimen","Euphydryas phaeton","5/5/83",1983,5,5,125,1983125,"adult","","same day and county","","Ohio","Vinton","","Brown Twp., sec. 6, Vinton Co., OH",39.3775,-82.3,"","provided","N","Parshall, David K.","not checked","not checked",39.4,-82.3,"1983125 39.4 -82.3"
37148584,"OSU","SCAN","specimen","Euphydryas phaeton","6/10/83",1983,6,10,161,1983161,"adult","","same day and collector","","Ohio","Portage","","Schustrich Road, T-275, Hiram Twp., Portage Co., OH",41.2811,-81.1739,"","provided (locality level)","N","Parshall, Dave","not checked","not checked",41.3,-81.2,"1983161 41.3 -81.2"
37148585,"OSU","SCAN","specimen","Euphydryas phaeton","7/10/83",1983,7,10,191,1983191,"adult","","same day and collector","","Ohio","Knox","","OH-95, 0.5mi NE Ankenytown, Berlin Twp., Knox Co., OH",40.5383,-82.4958,"","provided","N","Parshall, David K.","not checked","not checked",40.5,-82.5,"1983191 40.5 -82.5"
37148586,"OSU","SCAN","specimen","Euphydryas phaeton","7/5/85",1985,7,5,186,1985186,"adult","","","","Ohio","Clark","","Prairie Road Fen State Nature Preserve, Moorefield Twp., sec. 4, Clark Co., OH",39.9986,-83.7039,"","provided (TRS level)","N","Parshall, David K.","not checked","not checked",40,-83.7,"1985186 40 -83.7"
37148587,"OSU","SCAN","specimen","Euphydryas phaeton","7/10/83",1983,7,10,191,1983191,"adult","","same day and collector","","Ohio","Richland","","OH-95, fen / railroad, Jefferson Twp., sec. 35, Richland Co., OH",40.5564,-82.4789,"","provided","N","Parshall, David K.","not checked","not checked",40.6,-82.5,"1983191 40.6 -82.5"
37148588,"OSU","SCAN","specimen","Euphydryas phaeton","7/10/85",1985,7,10,191,1985191,"adult","","","","Ohio","Clark","","Prairie Road Fen State Nature Preserve, Moorefield Twp., sec. 4, Clark Co., OH",39.9986,-83.7039,"","provided (TRS level)","N","Parshall, David K.","not checked","not checked",40,-83.7,"1985191 40 -83.7"
37148589,"OSU","SCAN","specimen","Euphydryas phaeton","7/4/85",1985,7,4,185,1985185,"adult","","","","Ohio","Fulton","","Swan Creek Twp., railroad tracks, sec. 24, Fulton Co., OH",41.5561,-83.8922,"","provided","N","Parshall, David K.","not checked","not checked",41.6,-83.9,"1985185 41.6 -83.9"
37148590,"OSU","SCAN","specimen","Euphydryas phaeton","6/6/83",1983,6,6,157,1983157,"adult","","","","Ohio","Morrow","","jct. County Road 31 & OH-61, Washington Twp., Morrow Co., OH",40.6983,-82.8178,"","provided","N","Parshall, David K.","not checked","not checked",40.7,-82.8,"1983157 40.7 -82.8"
37149549,"OSU","SCAN","specimen","Euphydryas phaeton","7/2/82",1982,7,2,183,1982183,"adult","","","","Ohio","Morrow","","jct. County Road 31 & OH-61, Washington Twp., Morrow Co., OH",40.6983,-82.8178,"","provided","N","Parshall, David K.","not checked","not checked",40.7,-82.8,"1982183 40.7 -82.8"
37149550,"OSU","SCAN","specimen","Euphydryas phaeton","6/28/82",1982,6,28,179,1982179,"adult","","","","Ohio","Morrow","","jct. County Road 31 & OH-61, Washington Twp., Morrow Co., OH",40.6983,-82.8178,"","provided","N","Parshall, David K.","not checked","not checked",40.7,-82.8,"1982179 40.7 -82.8"
37149551,"OSU","SCAN","specimen","Euphydryas phaeton","7/4/82",1982,7,4,185,1982185,"adult","","","","Ohio","Morrow","","jct. County Road 31 & OH-61, Washington Twp., Morrow Co., OH",40.6983,-82.8178,"","provided","N","Parshall, David K.","not checked","not checked",40.7,-82.8,"1982185 40.7 -82.8"
37149554,"OSU","SCAN","specimen","Euphydryas phaeton","7/1/1881",1881,7,1,182,1881182,"adult","","suspicious date","","Michigan","Kent","","Lamberton Lake, nr. Grand Rapids, Kent Co., MI",43.0211,-85.6294,"","provided","N","Wolcott, Robert H.","not checked","not checked",43,-85.6,"1881182 43 -85.6"
37149555,"OSU","SCAN","specimen","Euphydryas phaeton","7/1/1882",1882,7,1,182,1882182,"adult","","suspicious date","","Michigan","Kent","","Lamberton Lake, nr. Grand Rapids, Kent Co., MI",43.0211,-85.6294,"","provided","N","Wolcott, Robert H.","not checked","not checked",43,-85.6,"1882182 43 -85.6"
37149556,"OSU","SCAN","specimen","Euphydryas phaeton","7/1/1880",1880,7,1,183,1880183,"adult","","suspicious date","","Michigan","Kent","","Grand Rapids, Kent Co., MI",42.9633,-85.6681,"","provided","N","Wolcott, Robert H.","not checked","not checked",43,-85.7,"1880183 43 -85.7"
37149557,"OSU","SCAN","specimen","Euphydryas phaeton","6/3/35",1935,6,3,154,1935154,"adult","","","","Pennsylvania","Butler","","Slippery Rock, Butler Co., PA",41.0639,-80.0567,"","provided","N","Chermock, Franklin H.","not checked","not checked",41.1,-80.1,"1935154 41.1 -80.1"
37149558,"OSU","SCAN","specimen","Euphydryas phaeton","5/27/84",1984,5,27,148,1984148,"adult","","","","Missouri","Franklin","","Meramec State Park, Franklin Co., MO",38.2253,-91.0703,"","provided","N","","not checked","not checked",38.2,-91.1,"1984148 38.2 -91.1"
37149559,"OSU","SCAN","specimen","Euphydryas phaeton","5/23/68",1968,5,23,144,1968144,"adult","","","","Mississippi","Webster","","Cumberland, Webster Co., MS",33.6203,-89.0792,"","provided","N","Gatrelle","not checked","not checked",33.6,-89.1,"1968144 33.6 -89.1"
37149711,"OSU","SCAN","specimen","Euphydryas phaeton","6/19/09",2009,6,19,170,2009170,"adult","","","","New Jersey","Sussex","","",41.1392,-74.6908,"","provided","N","Hall, Gaylord C.","not checked","not checked",41.1,-74.7,"2009170 41.1 -74.7"
37149713,"OSU","SCAN","specimen","Euphydryas phaeton","7/1/1888",1888,7,1,183,1888183,"adult","","suspicious date","","Michigan","Kent","","Grand Rapids, Kent Co., MI",42.9633,-85.6681,"","provided","N","Wolcott, Robert H.","not checked","not checked",43,-85.7,"1888183 43 -85.7"
37149717,"OSU","SCAN","specimen","Euphydryas phaeton","6/4/17",2017,6,4,155,2017155,"adult","","","","New York","Orange","","West Point, Crows Nest (Crow's Nest Mt.), Orange Co., NY",41.4086,-73.9839,"","provided (locality level)","N","Davis, William T.","not checked","not checked",41.4,-74,"2017155 41.4 -74"
37149718,"OSU","SCAN","specimen","Euphydryas phaeton","6/28/24",1924,6,28,180,1924180,"adult","","","","Minnesota","Hennepin","","Hopkins, Hennepin Co., MN",44.925,-93.4628,"","provided","N","Peterson, C. E.","not checked","not checked",44.9,-93.5,"1924180 44.9 -93.5"
37149722,"OSU","SCAN","specimen","Euphydryas phaeton","6/8/1899",1899,6,8,159,1899159,"adult","","","","North Carolina","Avery","","Cranberry, Avery Co., NC",36.1431,-81.9669,"","provided","N","Thomas, Lancaster C.","not checked","not checked",36.1,-82,"1899159 36.1 -82"
37149723,"OSU","SCAN","specimen","Euphydryas phaeton","7/6/75",1975,7,6,187,1975187,"adult","","","","Michigan","Cass","","Wakelee Bog, Cass Co., MI",42.0053,-85.8672,"","provided","N","","not checked","not checked",42,-85.9,"1975187 42 -85.9"
37149724,"OSU","SCAN","specimen","Euphydryas phaeton","7/10/52",1952,7,10,192,1952192,"adult","","","","Ohio","Williams","","Bridgewater Twp., bog, Williams Co., OH",41.66,-84.6317,"","provided","N","Price, Homer F.","not checked","not checked",41.7,-84.6,"1952192 41.7 -84.6"
37149725,"OSU","SCAN","specimen","Euphydryas phaeton","7/5/58",1958,7,5,186,1958186,"adult","","","","Ohio","Williams","","Bridgewater Twp., bog, Williams Co., OH",41.66,-84.6317,"","provided","N","Price, Homer","not checked","not checked",41.7,-84.6,"1958186 41.7 -84.6"
37149726,"OSU","SCAN","specimen","Euphydryas phaeton","6/30/48",1948,6,30,182,1948182,"adult","","qqreared from larvaqq","","Ohio","Lucas","","Oak Openings Preserve Metropark, Lucas Co., OH",41.5708,-83.8636,"","provided","N","Price, Homer F.","not checked","not checked",41.6,-83.9,"1948182 41.6 -83.9"
37149727,"OSU","SCAN","specimen","Euphydryas phaeton","7/5/59",1959,7,5,186,1959186,"adult","","","","Michigan","Livingston","","Brighton State Recreation Area, Bishop Lake, Livingston Co., MI",42.5108,-83.845,"","provided","N","Dasch, C.","not checked","not checked",42.5,-83.8,"1959186 42.5 -83.8"
37149728,"OSU","SCAN","specimen","Euphydryas phaeton","6/27/85",1985,6,27,178,1985178,"adult","","","","Ohio","Licking","","Granville, Denison Biological Reserve, Licking Co., OH",40.0839,-82.52,"","provided","N","Alrutz, Robert Willard","not checked","not checked",40.1,-82.5,"1985178 40.1 -82.5"
37149729,"OSU","SCAN","specimen","Euphydryas phaeton","7/1/63",1963,7,1,182,1963182,"adult","","","","Michigan","Washtenaw","","Manchester, Washtenaw Co., MI",42.1503,-84.0378,"","provided","N","Carr, Tom","not checked","not checked",42.2,-84,"1963182 42.2 -84"
37149730,"OSU","SCAN","specimen","Euphydryas phaeton","6/27/55",1955,6,27,178,1955178,"adult","","","","Ohio","Williams","","Bridgewater Twp., bog, Williams Co., OH",41.66,-84.6317,"","provided","N","Price, Homer","not checked","not checked",41.7,-84.6,"1955178 41.7 -84.6"
37149731,"OSU","SCAN","specimen","Euphydryas phaeton","6/17/50",1950,6,17,168,1950168,"adult","","","","Ohio","Williams","","Bridgewater Twp., Williams Co., OH",41.66,-84.6317,"","provided","N","Price, Homer","not checked","not checked",41.7,-84.6,"1950168 41.7 -84.6"
37149733,"OSU","SCAN","specimen","Euphydryas phaeton","6/28/51",1951,6,28,179,1951179,"adult","","","","Ohio","Williams","","Bridgewater Twp., bog, Williams Co., OH",41.66,-84.6317,"","provided","N","Price, Homer","not checked","not checked",41.7,-84.6,"1951179 41.7 -84.6"
37149735,"OSU","SCAN","specimen","Euphydryas phaeton","7/9/53",1953,7,9,190,1953190,"adult","","","","Ohio","Williams","","Williams Co., OH",41.55,-84.5833,"","provided","N","Price, Homer","not checked","not checked",41.5,-84.6,"1953190 41.5 -84.6"
37149737,"OSU","SCAN","specimen","Euphydryas phaeton","6/23/67",1967,6,23,174,1967174,"adult","","","","Michigan","Washtenaw","","Manchester, Washtenaw Co., MI",42.1503,-84.0378,"","provided","N","Carr, Tom","not checked","not checked",42.2,-84,"1967174 42.2 -84"
37149743,"OSU","SCAN","specimen","Euphydryas phaeton","6/22/48",1948,6,22,174,1948174,"adult","","","","Ohio","Lucas","","Oak Openings Preserve Metropark, Lucas Co., OH",41.5708,-83.8636,"","provided","N","Price, Homer F.","not checked","not checked",41.6,-83.9,"1948174 41.6 -83.9"
37149744,"OSU","SCAN","specimen","Euphydryas phaeton","6/28/56",1956,6,28,180,1956180,"adult","","","","Ohio","Williams","","along Saint Joseph River, bog, Williams Co., OH",41.445,-84.7461,"","provided (locality level)","N","Price, Homer","not checked","not checked",41.4,-84.7,"1956180 41.4 -84.7"
37149748,"OSU","SCAN","specimen","Euphydryas phaeton","5/27/62",1962,5,27,147,1962147,"adult","","","","Ohio","Athens","","Lake Hope, Athens Co., OH",39.3564,-82.2889,"","provided (locality level)","N","Moore, Frank J.","not checked","not checked",39.4,-82.3,"1962147 39.4 -82.3"
37149751,"OSU","SCAN","specimen","Euphydryas phaeton","6/22/44",1944,6,22,174,1944174,"adult","","","","New York","Tompkins","","Ithaca, Tompkins Co., NY",42.4406,-76.4969,"","provided","N","","not checked","not checked",42.4,-76.5,"1944174 42.4 -76.5"
37149780,"OSU","SCAN","specimen","Euphydryas phaeton","7/15/90",1990,7,15,196,1990196,"adult","","","","Ohio","Holmes","","Killbuck Marsh State Wildlife Area, nr. Holmesville, Prairie Twp., Holmes Co., OH",40.6589,-81.9461,"","provided","N","Parshall, David K.","not checked","not checked",40.7,-81.9,"1990196 40.7 -81.9"
37149786,"OSU","SCAN","specimen","Euphydryas phaeton","6/15/89",1989,6,15,166,1989166,"adult","","","","Ohio","Wyandot","","Killdeer Plains Wildlife Area, Pitt Twp., Wyandot Co., OH",40.7094,-83.2347,"","provided","N","Parshall, David K.","not checked","not checked",40.7,-83.2,"1989166 40.7 -83.2"
37149788,"OSU","SCAN","specimen","Euphydryas phaeton","6/15/93",1993,6,15,166,1993166,"adult","","","","Ohio","Portage","","Hiram Twp., Portage Co., OH",41.3106,-81.1686,"","provided","N","Parshall, David K.","not checked","not checked",41.3,-81.2,"1993166 41.3 -81.2"
37149789,"OSU","SCAN","specimen","Euphydryas phaeton","6/22/94",1994,6,22,173,1994173,"adult","","same day and county","","Michigan","Alger","","Star Siding Road, T46N R17W, Alger Co., MI",46.3578,-86.3925,"","provided (locality level)","N","Parshall, David K.","not checked","not checked",46.4,-86.4,"1994173 46.4 -86.4"
